city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Sao Paulo,140.0,3,2,2,13,not accept,not furnished,1475.0,3672.0
Sao Paulo,100.0,1,1,0,0,not accept,not furnished,0.0,965.0
Campinas,47.0,2,1,1,2,accept,not furnished,253.0,1489.0
Campinas,48.0,2,1,1,0,accept,not furnished,250.0,1506.0
Sao Paulo,71.0,2,3,2,13,not accept,not furnished,500.0,4297.0
Sao Paulo,70.0,2,1,2,0,not accept,not furnished,0.0,1507.0
Sao Paulo,67.0,2,1,1,3,not accept,not furnished,722.0,3553.0
Sao Paulo,120.0,3,2,1,0,accept,not furnished,0.0,1962.0
Sao Paulo,465.0,5,5,2,0,accept,furnished,0.0,10600.0
Rio de Janeiro,120.0,3,2,0,5,accept,furnished,981.0,6214.0
Sao Paulo,92.0,2,1,0,9,not accept,not furnished,935.0,2748.0
Porto Alegre,78.0,3,2,2,6,accept,furnished,720.0,4441.0
Campinas,60.0,2,1,1,3,accept,not furnished,200.0,1398.0
Sao Paulo,100.0,3,1,1,10,accept,not furnished,700.0,2118.0
Sao Paulo,87.0,2,3,2,16,not accept,not furnished,541.0,6530.0
Sao Paulo,160.0,2,2,4,0,accept,not furnished,0.0,3137.0
Sao Paulo,100.0,2,3,2,7,accept,furnished,1110.0,5536.0
Sao Paulo,52.0,2,1,1,3,accept,not furnished,403.0,1730.0
Sao Paulo,109.0,4,2,2,13,accept,not furnished,1156.0,8058.0
Rio de Janeiro,26.0,1,1,0,8,not accept,not furnished,305.0,1602.0
Sao Paulo,270.0,4,5,2,4,accept,not furnished,4300.0,10990.0
Belo Horizonte,208.0,3,4,3,0,accept,not furnished,0.0,6437.0
Belo Horizonte,20.0,1,1,1,1,not accept,not furnished,0.0,1014.0
Sao Paulo,50.0,2,1,1,5,accept,furnished,505.0,1630.0
Rio de Janeiro,138.0,2,1,0,3,accept,not furnished,810.0,1998.0
Campinas,58.0,2,2,2,8,not accept,furnished,347.0,3892.0
Sao Paulo,198.0,3,4,3,13,accept,furnished,2699.0,11720.0
Sao Paulo,115.0,4,4,3,2,accept,not furnished,2600.0,7068.0
Rio de Janeiro,128.0,3,3,2,3,accept,not furnished,2300.0,16190.0
Sao Paulo,66.0,1,1,0,6,accept,not furnished,532.0,3646.0
Sao Paulo,234.0,3,5,3,17,not accept,furnished,2750.0,18260.0
Sao Paulo,380.0,4,4,6,0,accept,not furnished,0.0,6508.0
Sao Paulo,113.0,2,1,1,5,accept,not furnished,1000.0,4089.0
Sao Paulo,160.0,3,3,2,0,accept,not furnished,0.0,2730.0
Rio de Janeiro,80.0,2,1,0,3,not accept,not furnished,450.0,1565.0
Sao Paulo,33.0,2,1,0,0,not accept,not furnished,0.0,995.0
Porto Alegre,50.0,2,1,1,1,not accept,not furnished,100.0,1622.0
Rio de Janeiro,65.0,1,1,0,4,accept,not furnished,350.0,2609.0
Sao Paulo,40.0,1,1,0,0,accept,not furnished,0.0,897.0
Sao Paulo,261.0,3,4,4,7,accept,not furnished,2700.0,18730.0
Belo Horizonte,50.0,2,1,1,4,accept,not furnished,158.0,1314.0
Porto Alegre,281.0,4,4,2,5,accept,not furnished,1300.0,5262.0
Sao Paulo,119.0,2,1,1,0,not accept,not furnished,0.0,1810.0
Belo Horizonte,52.0,2,1,1,6,accept,not furnished,370.0,1495.0
Porto Alegre,40.0,1,1,0,2,not accept,not furnished,282.0,1188.0
Porto Alegre,47.0,1,1,0,3,accept,not furnished,300.0,1133.0
Porto Alegre,35.0,1,1,0,5,accept,not furnished,330.0,1365.0
Sao Paulo,40.0,1,1,0,0,not accept,not furnished,0.0,770.0
Belo Horizonte,55.0,2,1,1,3,accept,not furnished,170.0,930.0
Rio de Janeiro,72.0,2,1,1,10,accept,not furnished,870.0,2236.0
Porto Alegre,30.0,1,1,0,4,accept,not furnished,360.0,986.0
Rio de Janeiro,57.0,1,1,1,2,accept,not furnished,2900.0,15510.0
Sao Paulo,70.0,1,1,1,0,not accept,not furnished,0.0,1117.0
Sao Paulo,63.0,2,2,1,20,accept,not furnished,784.0,5478.0
Sao Paulo,220.0,3,4,3,11,accept,furnished,3300.0,12400.0
Sao Paulo,126.0,4,3,4,0,accept,not furnished,0.0,3517.0
Porto Alegre,147.0,2,3,2,2,accept,furnished,400.0,8491.0
Sao Paulo,70.0,3,2,1,10,not accept,furnished,500.0,2542.0
Sao Paulo,99.0,2,1,1,14,accept,not furnished,800.0,2623.0
Rio de Janeiro,90.0,3,1,0,2,accept,not furnished,250.0,1910.0
Rio de Janeiro,100.0,2,1,0,1,not accept,not furnished,360.0,2084.0
Rio de Janeiro,48.0,1,1,0,6,accept,furnished,410.0,1752.0
Belo Horizonte,247.0,4,5,4,15,accept,furnished,2795.0,16920.0
Sao Paulo,443.0,5,5,4,3,accept,furnished,4172.0,12680.0
Rio de Janeiro,200.0,2,3,2,1,accept,not furnished,2500.0,8018.0
Belo Horizonte,360.0,4,3,4,0,not accept,not furnished,0.0,6788.0
Sao Paulo,20.0,1,1,0,0,accept,furnished,602.0,2555.0
Rio de Janeiro,90.0,3,2,0,3,accept,not furnished,1200.0,4046.0
Sao Paulo,297.0,4,4,6,0,accept,not furnished,0.0,3438.0
Porto Alegre,180.0,3,3,2,3,accept,not furnished,700.0,3615.0
Sao Paulo,54.0,1,2,1,13,accept,furnished,1150.0,7227.0
Porto Alegre,90.0,2,2,1,3,not accept,not furnished,400.0,3017.0
Campinas,105.0,3,3,2,12,accept,not furnished,1150.0,3688.0
Porto Alegre,67.0,2,1,1,8,not accept,furnished,600.0,3233.0
Campinas,45.0,1,1,0,1,accept,not furnished,0.0,814.0
Belo Horizonte,33.0,1,1,1,3,accept,not furnished,170.0,1801.0
Sao Paulo,45.0,1,1,0,2,not accept,not furnished,160.0,803.0
Porto Alegre,127.0,3,3,0,5,accept,not furnished,1295.0,2646.0
Sao Paulo,120.0,3,3,2,1,accept,furnished,1100.0,10160.0
Sao Paulo,75.0,2,1,1,13,accept,not furnished,600.0,2520.0
Sao Paulo,220.0,3,2,3,0,accept,furnished,0.0,8133.0
Sao Paulo,50.0,1,1,1,17,not accept,furnished,750.0,5814.0
Porto Alegre,115.0,3,2,1,3,accept,not furnished,900.0,3687.0
Campinas,75.0,2,2,1,3,accept,not furnished,706.0,3212.0
Rio de Janeiro,65.0,2,2,0,0,not accept,not furnished,0.0,1325.0
Rio de Janeiro,39.0,1,1,0,2,not accept,furnished,800.0,3228.0
Sao Paulo,200.0,2,3,2,0,accept,not furnished,0.0,4257.0
Sao Paulo,72.0,2,1,0,14,accept,not furnished,600.0,3193.0
Rio de Janeiro,108.0,2,2,1,7,not accept,furnished,1300.0,6208.0
Sao Paulo,32.0,1,1,1,1,accept,furnished,700.0,5386.0
Sao Paulo,106.0,3,2,1,8,not accept,not furnished,980.0,4481.0
Belo Horizonte,70.0,3,1,1,4,accept,not furnished,240.0,1455.0
Rio de Janeiro,120.0,3,2,1,2,accept,furnished,2000.0,6883.0
Campinas,55.0,1,1,0,4,accept,not furnished,490.0,1034.0
Sao Paulo,100.0,3,1,0,5,accept,not furnished,900.0,2524.0
Sao Paulo,162.0,2,2,1,12,accept,furnished,1420.0,6484.0
Sao Paulo,75.0,2,1,1,2,accept,not furnished,710.0,2450.0
Campinas,44.0,1,1,0,7,accept,not furnished,260.0,951.0
Sao Paulo,130.0,2,2,2,11,not accept,not furnished,2200.0,10580.0
Campinas,147.0,4,3,1,0,accept,not furnished,0.0,3615.0
Porto Alegre,70.0,2,1,0,0,accept,not furnished,360.0,1542.0
Porto Alegre,64.0,2,2,2,5,accept,not furnished,410.0,2794.0
Rio de Janeiro,180.0,4,3,1,5,not accept,not furnished,1683.0,6217.0
Porto Alegre,42.0,2,1,0,1,accept,not furnished,360.0,1678.0
Sao Paulo,117.0,3,3,1,13,accept,not furnished,1500.0,6479.0
Rio de Janeiro,180.0,3,4,2,7,accept,furnished,1210.0,16770.0
Sao Paulo,65.0,3,2,1,10,not accept,not furnished,587.0,3992.0
Sao Paulo,29.0,1,1,0,1,not accept,furnished,250.0,2091.0
Sao Paulo,600.0,4,6,3,0,accept,furnished,200.0,13200.0
Sao Paulo,145.0,3,3,1,10,accept,furnished,1380.0,12900.0
Sao Paulo,310.0,4,4,4,21,accept,not furnished,4700.0,20630.0
Belo Horizonte,260.0,4,4,3,8,not accept,not furnished,1665.0,7425.0
Sao Paulo,320.0,3,3,2,10,accept,not furnished,2200.0,11220.0
Belo Horizonte,70.0,3,1,1,3,accept,not furnished,180.0,1174.0
Rio de Janeiro,35.0,1,1,0,3,accept,not furnished,320.0,1131.0
Porto Alegre,320.0,3,4,4,0,accept,not furnished,0.0,5272.0
Porto Alegre,82.0,2,2,2,6,accept,not furnished,280.0,3213.0
Sao Paulo,62.0,2,2,1,2,accept,furnished,800.0,3497.0
Porto Alegre,60.0,3,1,0,3,accept,not furnished,265.0,1869.0
Porto Alegre,78.0,3,2,0,8,accept,not furnished,350.0,2136.0
Sao Paulo,385.0,4,5,6,3,accept,not furnished,4200.0,13700.0
Porto Alegre,214.0,3,3,2,4,accept,not furnished,2500.0,6552.0
Sao Paulo,233.0,4,5,4,7,accept,furnished,3240.0,14470.0
Rio de Janeiro,60.0,2,1,1,8,accept,not furnished,700.0,2270.0
Belo Horizonte,22.0,1,1,0,3,not accept,furnished,420.0,1813.0
Rio de Janeiro,100.0,2,3,0,1,accept,not furnished,0.0,1852.0
Sao Paulo,90.0,2,1,1,2,accept,not furnished,1000.0,4089.0
Rio de Janeiro,60.0,2,2,0,4,not accept,not furnished,560.0,3176.0
Sao Paulo,22.0,1,1,0,25,accept,not furnished,385.0,2552.0
Porto Alegre,80.0,2,1,0,0,accept,furnished,0.0,1634.0
Sao Paulo,110.0,3,4,3,8,accept,not furnished,1364.0,3995.0
Rio de Janeiro,120.0,2,2,1,14,accept,not furnished,858.0,1687.0
Belo Horizonte,193.0,3,3,1,0,accept,not furnished,0.0,13960.0
Sao Paulo,55.0,2,1,1,4,accept,not furnished,400.0,1879.0
Rio de Janeiro,165.0,3,3,1,5,accept,furnished,2000.0,9511.0
Porto Alegre,46.0,1,1,2,7,accept,not furnished,690.0,3224.0
Rio de Janeiro,55.0,2,1,0,1,accept,not furnished,450.0,2679.0
Sao Paulo,150.0,2,2,1,0,accept,not furnished,0.0,3000.0
Sao Paulo,57.0,1,1,0,8,accept,furnished,300.0,6394.0
Rio de Janeiro,160.0,3,2,1,3,accept,furnished,2000.0,9154.0
Sao Paulo,200.0,4,4,2,9,accept,furnished,3700.0,11640.0
Campinas,60.0,1,2,1,10,accept,not furnished,630.0,2057.0
Sao Paulo,180.0,3,2,1,11,accept,furnished,2900.0,7958.0
Sao Paulo,62.0,1,1,0,3,accept,not furnished,550.0,2677.0
Rio de Janeiro,90.0,3,2,1,12,accept,furnished,1000.0,4719.0
Rio de Janeiro,35.0,1,1,0,3,not accept,furnished,585.0,3007.0
Sao Paulo,95.0,2,1,1,8,accept,not furnished,1226.0,4559.0
Sao Paulo,320.0,5,5,4,4,accept,not furnished,5800.0,12870.0
Rio de Janeiro,127.0,3,2,2,4,accept,not furnished,836.0,2682.0
Sao Paulo,210.0,3,2,2,11,accept,furnished,2600.0,8081.0
Sao Paulo,160.0,4,3,2,20,accept,furnished,1260.0,7265.0
Sao Paulo,273.0,3,2,5,0,not accept,not furnished,0.0,3621.0
Sao Paulo,211.0,4,5,4,2,accept,not furnished,1543.0,6106.0
Sao Paulo,145.0,2,3,2,16,accept,furnished,2000.0,12710.0
Porto Alegre,92.0,2,2,1,6,accept,not furnished,450.0,2445.0
Campinas,70.0,2,3,1,7,accept,not furnished,1196.0,3226.0
Campinas,254.0,3,4,2,0,accept,not furnished,0.0,3297.0
Sao Paulo,350.0,4,4,2,4,not accept,not furnished,3000.0,10390.0
Sao Paulo,55.0,1,1,0,13,accept,not furnished,400.0,1592.0
Sao Paulo,80.0,3,2,2,5,accept,not furnished,1045.0,3703.0
Sao Paulo,280.0,3,3,4,21,accept,not furnished,2498.0,8172.0
Sao Paulo,100.0,3,1,0,3,accept,not furnished,0.0,1995.0
Rio de Janeiro,98.0,3,2,1,2,accept,not furnished,1379.0,7696.0
Sao Paulo,85.0,2,3,1,14,accept,not furnished,709.0,4145.0
Sao Paulo,78.0,2,2,2,1,not accept,furnished,450.0,4150.0
Sao Paulo,58.0,2,1,1,6,accept,not furnished,770.0,2668.0
Rio de Janeiro,50.0,1,1,1,3,accept,not furnished,2208.0,4958.0
Sao Paulo,30.0,1,1,0,14,accept,not furnished,400.0,2021.0
Sao Paulo,75.0,2,1,1,4,accept,furnished,2065.0,8742.0
Campinas,350.0,4,6,6,0,accept,not furnished,1200.0,8696.0
Sao Paulo,136.0,3,4,3,2,accept,not furnished,1490.0,4826.0
Sao Paulo,290.0,3,3,3,0,accept,not furnished,0.0,8663.0
Sao Paulo,99.0,2,2,2,4,accept,not furnished,590.0,4763.0
Porto Alegre,750.0,5,3,6,0,not accept,furnished,0.0,8168.0
Sao Paulo,110.0,2,2,1,0,accept,not furnished,0.0,3678.0
Porto Alegre,340.0,2,3,2,5,accept,not furnished,1500.0,5876.0
Sao Paulo,178.0,2,1,1,9,not accept,not furnished,2900.0,6384.0
Belo Horizonte,28.0,1,1,1,0,not accept,furnished,550.0,1817.0
Belo Horizonte,38.0,1,1,0,2,not accept,not furnished,0.0,1318.0
Porto Alegre,254.0,3,4,2,0,accept,not furnished,0.0,6460.0
Porto Alegre,51.0,2,1,1,6,accept,not furnished,200.0,1341.0
Sao Paulo,134.0,3,3,2,18,accept,furnished,900.0,4835.0
Sao Paulo,38.0,1,1,1,16,accept,not furnished,450.0,2707.0
Sao Paulo,400.0,4,5,3,0,not accept,not furnished,0.0,15190.0
Rio de Janeiro,136.0,3,2,2,7,accept,furnished,2470.0,11130.0
Sao Paulo,250.0,4,5,2,17,accept,furnished,2000.0,14160.0
Campinas,94.0,2,2,2,3,accept,not furnished,890.0,5106.0
Rio de Janeiro,62.0,2,2,1,5,accept,furnished,585.0,2396.0
Sao Paulo,80.0,2,2,1,0,accept,furnished,0.0,2644.0
Campinas,89.0,3,1,1,5,not accept,not furnished,820.0,3046.0
Campinas,51.0,2,1,0,2,accept,not furnished,271.0,1285.0
Sao Paulo,40.0,1,1,1,19,not accept,furnished,420.0,4577.0
Porto Alegre,47.0,1,1,1,3,not accept,furnished,400.0,2633.0
Sao Paulo,210.0,3,5,3,2,accept,furnished,1900.0,5749.0
Sao Paulo,230.0,4,4,4,1,accept,furnished,2300.0,17060.0
Sao Paulo,70.0,2,2,1,5,accept,not furnished,495.0,3036.0
Porto Alegre,117.0,3,1,1,3,accept,not furnished,258.0,1931.0
Belo Horizonte,54.0,2,2,0,18,accept,not furnished,400.0,1515.0
Sao Paulo,105.0,2,1,0,0,accept,not furnished,0.0,1953.0
Rio de Janeiro,47.0,2,2,0,5,accept,furnished,990.0,5413.0
Sao Paulo,120.0,3,1,0,2,accept,not furnished,200.0,2494.0
Rio de Janeiro,284.0,4,6,2,5,accept,furnished,3300.0,15440.0
Sao Paulo,58.0,2,1,1,4,not accept,furnished,636.0,3218.0
Porto Alegre,95.0,2,1,1,3,accept,not furnished,300.0,3210.0
Rio de Janeiro,65.0,2,1,0,0,accept,not furnished,0.0,1063.0
Porto Alegre,188.0,3,4,2,0,accept,furnished,650.0,4518.0
Belo Horizonte,21.0,1,1,0,20,not accept,not furnished,160.0,1082.0
Sao Paulo,65.0,2,2,1,13,not accept,furnished,700.0,3941.0
Rio de Janeiro,50.0,2,1,0,9,accept,furnished,620.0,2344.0
Sao Paulo,150.0,4,3,3,0,accept,not furnished,0.0,7722.0
Porto Alegre,90.0,3,3,1,1,accept,not furnished,320.0,2948.0
Belo Horizonte,400.0,3,3,6,0,accept,not furnished,1200.0,8737.0
Campinas,64.0,2,2,2,9,accept,not furnished,460.0,2566.0
Sao Paulo,80.0,2,1,1,2,not accept,not furnished,315.0,2499.0
Sao Paulo,300.0,3,5,4,12,not accept,not furnished,6593.0,14640.0
Sao Paulo,240.0,3,3,2,0,accept,furnished,0.0,4050.0
Sao Paulo,50.0,2,1,1,7,not accept,furnished,465.0,1828.0
Sao Paulo,820.0,4,4,6,0,accept,not furnished,2500.0,18200.0
Porto Alegre,58.0,1,1,1,4,accept,furnished,350.0,2823.0
Sao Paulo,230.0,3,2,2,7,accept,not furnished,1773.0,4204.0
Porto Alegre,43.0,1,1,1,21,accept,furnished,888.0,3481.0
Sao Paulo,280.0,6,6,3,0,accept,not furnished,0.0,6194.0
Sao Paulo,54.0,2,1,1,1,accept,furnished,650.0,2018.0
Belo Horizonte,200.0,6,2,1,0,accept,not furnished,0.0,3590.0
Sao Paulo,360.0,3,5,6,17,accept,not furnished,7552.0,15420.0
Sao Paulo,650.0,5,8,7,0,accept,furnished,0.0,17890.0
Porto Alegre,38.0,1,1,0,1,accept,not furnished,300.0,1197.0
Belo Horizonte,373.0,4,5,5,7,accept,not furnished,2601.0,17990.0
Porto Alegre,47.0,1,1,1,1,not accept,furnished,400.0,2633.0
Sao Paulo,133.0,3,2,2,0,accept,not furnished,0.0,4620.0
Belo Horizonte,150.0,4,2,2,1,accept,not furnished,1357.0,5318.0
Campinas,80.0,3,2,1,3,accept,not furnished,430.0,1720.0
Sao Paulo,129.0,4,2,3,2,accept,furnished,1100.0,7190.0
Sao Paulo,275.0,3,5,6,0,accept,furnished,0.0,13700.0
Rio de Janeiro,44.0,1,1,0,4,accept,not furnished,632.0,2440.0
Belo Horizonte,60.0,1,2,1,5,accept,not furnished,750.0,2839.0
Belo Horizonte,170.0,3,4,4,13,accept,not furnished,1978.0,10840.0
Sao Paulo,40.0,1,1,2,5,accept,not furnished,915.0,2663.0
Belo Horizonte,200.0,4,4,4,4,accept,not furnished,2500.0,7618.0
Sao Paulo,170.0,4,4,3,11,accept,not furnished,2500.0,5901.0
Sao Paulo,200.0,5,3,2,1,accept,not furnished,1480.0,10850.0
Sao Paulo,31.0,1,1,0,3,not accept,furnished,371.0,2296.0
Porto Alegre,135.0,3,2,1,8,accept,not furnished,1300.0,3706.0
Sao Paulo,400.0,3,3,1,3,accept,not furnished,3000.0,14280.0
Porto Alegre,70.0,2,1,0,0,accept,not furnished,320.0,1603.0
Sao Paulo,64.0,1,1,0,9,accept,not furnished,500.0,2273.0
Rio de Janeiro,73.0,2,1,1,4,accept,not furnished,625.0,1960.0
Sao Paulo,240.0,3,4,3,9,accept,not furnished,3211.0,9478.0
Sao Paulo,115.0,2,1,1,0,accept,not furnished,0.0,1911.0
Sao Paulo,400.0,3,4,3,0,accept,not furnished,0.0,11340.0
Sao Paulo,147.0,4,2,0,8,accept,not furnished,1150.0,4244.0
Belo Horizonte,58.0,2,1,1,1,accept,not furnished,500.0,1340.0
Campinas,92.0,3,2,2,8,accept,not furnished,700.0,2871.0
Sao Paulo,330.0,3,6,4,0,accept,not furnished,0.0,9484.0
Porto Alegre,60.0,2,1,0,2,accept,not furnished,389.0,1572.0
Sao Paulo,240.0,4,5,4,5,accept,not furnished,3000.0,9911.0
Porto Alegre,38.0,1,1,0,2,accept,not furnished,335.0,1190.0
Sao Paulo,141.0,3,2,2,11,accept,not furnished,2200.0,9638.0
Porto Alegre,43.0,1,1,1,17,not accept,furnished,1050.0,4001.0
Porto Alegre,62.0,2,1,0,4,accept,not furnished,282.0,1274.0
Campinas,50.0,2,1,1,4,not accept,not furnished,250.0,1805.0
Porto Alegre,75.0,2,1,1,7,accept,not furnished,350.0,1602.0
Sao Paulo,180.0,3,2,1,0,accept,not furnished,0.0,5941.0
Campinas,33.0,1,1,0,11,not accept,not furnished,290.0,908.0
Sao Paulo,580.0,6,6,8,0,accept,not furnished,0.0,12950.0
Sao Paulo,136.0,3,3,2,1,not accept,not furnished,1680.0,5446.0
Sao Paulo,238.0,4,4,3,1,not accept,not furnished,2765.0,9049.0
Sao Paulo,109.0,3,2,2,20,accept,furnished,1200.0,6175.0
Sao Paulo,90.0,2,1,0,0,accept,not furnished,0.0,2607.0
Porto Alegre,171.0,2,2,1,2,accept,not furnished,1000.0,3433.0
Sao Paulo,40.0,1,1,0,16,accept,not furnished,580.0,1699.0
Campinas,119.0,3,2,2,7,accept,not furnished,1650.0,3078.0
Belo Horizonte,330.0,5,7,5,10,accept,not furnished,1030.0,6867.0
Sao Paulo,60.0,1,1,1,2,accept,furnished,1072.0,5846.0
Sao Paulo,118.0,3,2,1,4,accept,furnished,1800.0,7899.0
Sao Paulo,134.0,2,2,1,7,not accept,furnished,1493.0,5176.0
Sao Paulo,280.0,3,4,1,0,accept,not furnished,1.0,3857.0
Sao Paulo,120.0,3,2,1,0,accept,not furnished,0.0,1937.0
Sao Paulo,288.0,4,6,4,1,accept,not furnished,3634.0,9043.0
Sao Paulo,180.0,3,3,2,11,accept,not furnished,1300.0,5760.0
Sao Paulo,43.0,1,1,1,6,accept,not furnished,500.0,3550.0
Sao Paulo,57.0,1,1,0,7,accept,furnished,300.0,6394.0
Sao Paulo,200.0,3,3,0,0,accept,not furnished,0.0,4639.0
Sao Paulo,96.0,3,3,0,6,accept,not furnished,470.0,4118.0
Sao Paulo,320.0,4,5,4,0,accept,not furnished,300.0,7315.0
Belo Horizonte,110.0,3,2,2,1,accept,not furnished,380.0,2751.0
Sao Paulo,35.0,1,1,1,11,not accept,furnished,444.0,3900.0
Sao Paulo,270.0,4,5,6,0,accept,not furnished,0.0,11570.0
Sao Paulo,85.0,2,1,1,1,not accept,not furnished,539.0,1829.0
Sao Paulo,60.0,2,2,1,14,accept,furnished,600.0,3848.0
Sao Paulo,550.0,4,5,5,0,accept,not furnished,0.0,5951.0
Sao Paulo,45.0,1,1,0,11,not accept,not furnished,413.0,4343.0
Sao Paulo,130.0,3,2,2,0,accept,not furnished,0.0,5360.0
Rio de Janeiro,50.0,1,1,0,1,accept,not furnished,250.0,1061.0
Sao Paulo,55.0,2,1,1,3,accept,not furnished,800.0,2665.0
Porto Alegre,47.0,1,1,1,1,not accept,furnished,400.0,2633.0
Belo Horizonte,192.0,4,3,3,2,accept,furnished,412.0,3040.0
Sao Paulo,70.0,2,2,2,3,accept,not furnished,700.0,2582.0
Porto Alegre,78.0,2,1,0,1,accept,not furnished,280.0,1814.0
Porto Alegre,45.0,1,1,1,1,accept,not furnished,320.0,1318.0
Belo Horizonte,250.0,2,2,1,0,accept,not furnished,15.0,997.0
Rio de Janeiro,90.0,3,1,0,18,accept,furnished,500.0,2811.0
Rio de Janeiro,186.0,3,4,2,5,accept,not furnished,3000.0,16640.0
Sao Paulo,33.0,1,1,0,14,accept,not furnished,500.0,4550.0
Porto Alegre,250.0,5,4,5,0,accept,not furnished,0.0,4461.0
Rio de Janeiro,30.0,1,1,0,4,not accept,not furnished,307.0,2159.0
Rio de Janeiro,106.0,3,1,0,2,accept,not furnished,380.0,2486.0
Sao Paulo,72.0,2,2,1,1,accept,furnished,466.0,3598.0
Sao Paulo,90.0,2,1,1,1,accept,not furnished,1000.0,4089.0
Sao Paulo,102.0,3,2,1,10,accept,not furnished,950.0,4382.0
Sao Paulo,126.0,3,3,2,7,not accept,not furnished,2500.0,5349.0
Sao Paulo,220.0,3,2,1,0,accept,not furnished,0.0,5576.0
Porto Alegre,42.0,1,1,1,13,accept,not furnished,500.0,2884.0
Sao Paulo,69.0,2,1,1,6,accept,not furnished,600.0,2221.0
Sao Paulo,50.0,2,1,1,24,accept,not furnished,380.0,1889.0
Sao Paulo,120.0,4,3,2,8,accept,not furnished,2010.0,4582.0
Sao Paulo,160.0,3,3,3,10,accept,furnished,1850.0,5458.0
Sao Paulo,31.0,1,1,0,1,accept,furnished,550.0,3487.0
Sao Paulo,70.0,3,1,1,8,accept,not furnished,523.0,1637.0
Sao Paulo,37.0,1,1,1,8,accept,furnished,490.0,4631.0
Sao Paulo,63.0,1,1,1,9,not accept,furnished,1283.0,9063.0
Rio de Janeiro,57.0,2,1,0,7,accept,not furnished,430.0,2004.0
Sao Paulo,400.0,3,2,3,0,accept,not furnished,0.0,6667.0
Sao Paulo,370.0,4,5,6,17,accept,not furnished,4300.0,20380.0
Rio de Janeiro,255.0,4,3,0,6,accept,not furnished,2650.0,7900.0
Sao Paulo,110.0,2,2,1,1,accept,not furnished,1216.0,5095.0
Rio de Janeiro,82.0,2,2,1,4,accept,not furnished,1900.0,4665.0
Rio de Janeiro,25.0,1,1,1,4,accept,not furnished,1850.0,5109.0
Sao Paulo,65.0,2,2,1,4,accept,furnished,730.0,2586.0
Belo Horizonte,45.0,1,1,0,10,accept,not furnished,300.0,1219.0
Rio de Janeiro,95.0,2,2,2,11,accept,not furnished,1450.0,8099.0
Rio de Janeiro,55.0,1,2,1,2,accept,not furnished,650.0,1921.0
Belo Horizonte,96.0,3,2,2,1,accept,not furnished,600.0,3225.0
Sao Paulo,72.0,2,1,2,5,accept,furnished,600.0,3876.0
Belo Horizonte,44.0,2,1,0,4,not accept,not furnished,145.0,1052.0
Belo Horizonte,2000.0,3,3,2,2,accept,furnished,3000.0,8267.0
Sao Paulo,49.0,2,1,1,16,accept,not furnished,350.0,1870.0
Sao Paulo,119.0,3,2,1,7,accept,not furnished,1011.0,4803.0
Sao Paulo,52.0,1,1,1,7,accept,not furnished,470.0,2585.0
Sao Paulo,80.0,2,1,1,19,accept,not furnished,740.0,2057.0
Sao Paulo,200.0,3,3,3,13,accept,furnished,2338.0,8237.0
Sao Paulo,181.0,3,4,3,8,not accept,furnished,2500.0,11510.0
Belo Horizonte,220.0,4,3,2,4,accept,not furnished,1263.0,4268.0
Porto Alegre,125.0,3,3,1,2,accept,not furnished,1070.0,3690.0
Campinas,55.0,1,1,0,1,accept,not furnished,550.0,1534.0
Porto Alegre,28.0,1,1,0,1,accept,not furnished,99.0,1327.0
Porto Alegre,48.0,2,1,1,10,accept,furnished,380.0,1524.0
Sao Paulo,222.0,4,3,4,15,accept,not furnished,2600.0,10180.0
Sao Paulo,138.0,3,3,2,0,accept,not furnished,0.0,2882.0
Sao Paulo,72.0,2,1,1,21,accept,not furnished,519.0,2397.0
Sao Paulo,171.0,4,4,4,1,accept,not furnished,2310.0,12520.0
Rio de Janeiro,55.0,1,2,1,15,accept,furnished,695.0,3531.0
Rio de Janeiro,120.0,2,3,1,9,accept,not furnished,1264.0,4123.0
Sao Paulo,102.0,3,3,2,15,accept,not furnished,1100.0,5291.0
Sao Paulo,118.0,3,3,2,6,accept,not furnished,1200.0,5279.0
Sao Paulo,55.0,2,1,0,2,not accept,not furnished,200.0,1476.0
Porto Alegre,197.0,4,3,2,4,accept,not furnished,2000.0,5572.0
Sao Paulo,49.0,1,1,0,0,not accept,not furnished,0.0,1371.0
Rio de Janeiro,45.0,1,1,0,1,not accept,furnished,750.0,4342.0
Campinas,104.0,2,2,2,7,accept,furnished,1100.0,5564.0
Campinas,73.0,3,2,2,17,accept,not furnished,570.0,3126.0
Porto Alegre,55.0,1,1,0,2,accept,furnished,320.0,1517.0
Sao Paulo,202.0,4,4,3,13,accept,not furnished,2200.0,9277.0
Sao Paulo,54.0,2,1,1,3,accept,not furnished,660.0,2381.0
Sao Paulo,75.0,2,1,0,1,not accept,not furnished,0.0,1283.0
Rio de Janeiro,89.0,3,2,0,4,accept,not furnished,1100.0,4024.0
Sao Paulo,46.0,1,1,0,1,accept,furnished,350.0,2173.0
Sao Paulo,386.0,4,6,4,0,accept,not furnished,6700.0,11680.0
Porto Alegre,240.0,3,3,1,0,accept,not furnished,0.0,4464.0
Sao Paulo,61.0,3,2,1,4,accept,not furnished,550.0,3706.0
Sao Paulo,80.0,2,2,1,3,accept,not furnished,700.0,2928.0
Belo Horizonte,45.0,2,1,1,4,accept,furnished,180.0,1537.0
Sao Paulo,18.0,1,1,0,0,accept,not furnished,0.0,1742.0
